-3.000000e+00   -2.969741e+00   -2.939482e+00   -2.909223e+00   -2.878964e+00 
-2.848705e+00   -2.818446e+00   -2.788187e+00   -2.757928e+00   -2.727670e+00   
-2.697411e+00   -2.667152e+00   -2.636893e+00   -2.606634e+00   -2.576375e+00   
-2.546116e+00   -2.515857e+00   -2.485598e+00   -2.455339e+00   -2.425080e+00   
-2.394821e+00   -2.364562e+00   -2.334303e+00   -2.304044e+00   -2.273785e+00   
-2.243526e+00   -2.213268e+00   -2.183009e+00   -2.152750e+00   -2.122491e+00   
-2.092232e+00   -2.061973e+00   -2.031714e+00   -2.001455e+00   -1.971196e+00   
-1.940937e+00   -1.910678e+00   -1.880419e+00   -1.850160e+00   -1.819901e+00   
-1.789642e+00   -1.759383e+00   -1.729124e+00   -1.698866e+00   -1.668607e+00   
-1.638348e+00   -1.608089e+00   -1.577830e+00   -1.547571e+00   -1.517312e+00   
-1.487053e+00   -1.456794e+00   -1.426535e+00   -1.396276e+00   -1.366017e+00   
-1.335758e+00   -1.305499e+00   -1.275240e+00   -1.244981e+00   -1.214722e+00   
-1.184464e+00   -1.154205e+00   -1.123946e+00   -1.093687e+00   -1.063428e+00   
-1.033169e+00   -1.002910e+00   -9.726509e-01   -9.423920e-01   -9.121330e-01   
-8.818741e-01   -8.516152e-01   -8.213562e-01   -7.910973e-01   -7.608383e-01   
-7.305794e-01   -7.003205e-01   -6.700615e-01   -6.398026e-01   -6.095436e-01   
-5.792847e-01   -5.490257e-01   -5.187668e-01   -4.885079e-01   -4.582489e-01   
-4.279900e-01   -3.977310e-01   -3.674721e-01   -3.372132e-01   -3.069542e-01   
-2.766953e-01   -2.464363e-01   -2.161774e-01   -1.859185e-01   -1.556595e-01   
-1.254006e-01   -9.514163e-02   -6.488269e-02   -3.462375e-02   -4.364805e-03

1.000000e+00	1.426867e+00	2.035949e+00	2.905029e+00	4.145090e+00	
5.914492e+00	8.439194e+00	1.204161e+01	1.718177e+01	2.451610e+01	
3.498122e+01	4.991354e+01	7.121999e+01	1.016215e+02	1.450003e+02	
2.068961e+02	2.952133e+02	4.212301e+02	6.010393e+02	8.576031e+02	
1.223686e+03	1.746037e+03	2.491362e+03	3.554842e+03	5.072287e+03	
7.237479e+03	1.032692e+04	1.473514e+04	2.102509e+04	3.000000e+04	

-1.978500e-02	-1.962900e-02	-1.947200e-02	-1.931400e-02	-1.915600e-02	
-1.899800e-02	-1.883900e-02	-1.867900e-02	-1.851900e-02	-1.835800e-02	
-1.819600e-02	-1.803300e-02	-1.787100e-02	-1.770700e-02	-1.754300e-02	
-1.737900e-02	-1.721300e-02	-1.704800e-02	-1.688100e-02	-1.671500e-02	
-1.654800e-02	-1.638000e-02	-1.621200e-02	-1.604300e-02	-1.587400e-02	
-1.570400e-02	-1.553400e-02	-1.536200e-02	-1.519100e-02	-1.501900e-02	
-1.484600e-02	-1.467300e-02	-1.449900e-02	-1.432500e-02	-1.414900e-02	
-1.397200e-02	-1.379600e-02	-1.361700e-02	-1.343800e-02	-1.325800e-02	
-1.307500e-02	-1.289200e-02	-1.270700e-02	-1.252000e-02	-1.233000e-02	
-1.213900e-02	-1.194400e-02	-1.174700e-02	-1.154600e-02	-1.134100e-02	
-1.113100e-02	-1.091600e-02	-1.069500e-02	-1.046800e-02	-1.023300e-02	
-9.990700e-03	-9.738600e-03	-9.475900e-03	-9.201300e-03	-8.913400e-03	
-8.610500e-03	-8.290800e-03	-7.952200e-03	-7.592500e-03	-7.209100e-03	
-6.799100e-03	-6.359400e-03	-5.886800e-03	-5.377000e-03	-4.826200e-03	
-4.229900e-03	-3.582800e-03	-2.878800e-03	-2.112400e-03	-1.276800e-03	
-3.643300e-04	6.326400e-04	1.722400e-03	2.914700e-03	4.219200e-03	
5.645500e-03	7.204700e-03	8.907500e-03	1.076600e-02	1.279000e-02	
1.499200e-02	1.737700e-02	1.995500e-02	2.273300e-02	2.569800e-02	
2.884000e-02	3.213600e-02	3.553900e-02	3.895400e-02	4.224200e-02	
4.514500e-02	4.718800e-02	4.737000e-02	4.309000e-02	6.104300e-03	

-1.220400e-02	-1.210500e-02	-1.200500e-02	-1.190600e-02	-1.180600e-02	
-1.170500e-02	-1.160500e-02	-1.150300e-02	-1.140200e-02	-1.130000e-02	
-1.119800e-02	-1.109500e-02	-1.099300e-02	-1.088900e-02	-1.078500e-02	
-1.068200e-02	-1.057700e-02	-1.047300e-02	-1.036700e-02	-1.026200e-02	
-1.015600e-02	-1.005000e-02	-9.943200e-03	-9.835900e-03	-9.728500e-03	
-9.620400e-03	-9.512100e-03	-9.402800e-03	-9.293100e-03	-9.182900e-03	
-9.072200e-03	-8.960600e-03	-8.848600e-03	-8.735400e-03	-8.621200e-03	
-8.506100e-03	-8.390200e-03	-8.272600e-03	-8.154000e-03	-8.033800e-03	
-7.911700e-03	-7.787800e-03	-7.662000e-03	-7.533500e-03	-7.402500e-03	
-7.268700e-03	-7.131500e-03	-6.990500e-03	-6.845400e-03	-6.695700e-03	
-6.540500e-03	-6.379500e-03	-6.212200e-03	-6.037300e-03	-5.854300e-03	
-5.662200e-03	-5.459700e-03	-5.245800e-03	-5.019100e-03	-4.778100e-03	
-4.521100e-03	-4.246400e-03	-3.951900e-03	-3.635400e-03	-3.294400e-03	
-2.926200e-03	-2.527800e-03	-2.095900e-03	-1.626700e-03	-1.116400e-03	
-5.608400e-04	4.493700e-05	7.062800e-04	1.428500e-03	2.217700e-03	
3.080600e-03	4.024100e-03	5.055400e-03	6.182700e-03	7.414200e-03	
8.758000e-03	1.022300e-02	1.181700e-02	1.354900e-02	1.542700e-02	
1.745600e-02	1.963900e-02	2.197800e-02	2.447200e-02	2.710300e-02	
2.985000e-02	3.267800e-02	3.552500e-02	3.828400e-02	4.079600e-02	
4.278800e-02	4.377200e-02	4.276000e-02	3.720800e-02	5.230800e-03	

-4.616700e-03	-4.575100e-03	-4.533500e-03	-4.491700e-03	-4.449800e-03	
-4.407900e-03	-4.365800e-03	-4.323600e-03	-4.281300e-03	-4.238800e-03	
-4.196300e-03	-4.153600e-03	-4.110800e-03	-4.067800e-03	-4.024700e-03	
-3.981400e-03	-3.937900e-03	-3.894200e-03	-3.850300e-03	-3.806200e-03	
-3.761800e-03	-3.717200e-03	-3.672200e-03	-3.626900e-03	-3.581200e-03	
-3.535200e-03	-3.488600e-03	-3.441600e-03	-3.394000e-03	-3.345800e-03	
-3.296900e-03	-3.247300e-03	-3.196700e-03	-3.145300e-03	-3.092800e-03	
-3.039100e-03	-2.984100e-03	-2.927700e-03	-2.869600e-03	-2.809700e-03	
-2.747800e-03	-2.683700e-03	-2.617000e-03	-2.547500e-03	-2.475000e-03	
-2.398900e-03	-2.319000e-03	-2.234800e-03	-2.145800e-03	-2.051400e-03	
