   0.00633   0.00311   1.14392   0.89438   0.00000   0.00000   0.48061   0.90764
   0.00647   0.00317   2.36832   0.93385   0.00000   0.00000   0.52497   0.94724
   0.00668   0.00324   4.76149   1.01541   0.05290   0.00000   0.61357   1.02896
   0.00684   0.00331   7.11672   1.09185   0.13518   0.00000   0.69498   1.10550
   0.00701   0.00336  10.13798   1.19087   0.22724   0.00000   0.79911   1.20459
   0.00716   0.00342  13.24386   1.29192   0.32134   0.00000   0.90447   1.30571
   0.00729   0.00348  16.74708   1.40164   0.42795   0.00000   1.01823   1.41549
   0.00745   0.00354  21.06366   1.53279   0.55824   0.00000   1.15357   1.54669
   0.00758   0.00360  25.26889   1.66106   0.68271   0.00000   1.28541   1.67500
   0.00770   0.00365  29.78732   1.79707   0.81579   0.00000   1.42480   1.81103
   0.00781   0.00370  33.74889   1.91335   0.93236   0.00000   1.54371   1.92733
   0.00803   0.00379  43.31359   2.18968   1.20620   0.00000   1.82554   2.20369
   0.00823   0.00388  52.13549   2.45927   1.47270   0.35330   2.09975   2.47329
   0.00846   0.00398  63.64087   2.79794   1.80955   0.74197   2.44348   2.81197
   0.00869   0.00408  77.14781   3.19377   2.20408   1.15413   2.84443   3.20779
   0.00891   0.00418  90.79831   3.59308   2.60281   1.57114   3.24826   3.60708
   0.00912   0.00428 105.96921   4.03695   3.04715   2.03410   3.69657   4.05093
   0.00932   0.00437 119.58295   4.43747   3.44712   2.44601   4.10068   4.45142
   0.00954   0.00447 137.33309   4.96295   3.97126   2.98376   4.63045   4.97687
   0.00975   0.00456 154.29370   5.46657   4.47525   3.50335   5.13774   5.48044
   0.00993   0.00465 170.90085   5.96176   4.97174   4.01556   5.63625   5.97560
   0.01018   0.00476 193.14832   6.63353   5.64232   4.70066   6.31213   6.64731
   0.01041   0.00487 215.53217   7.31399   6.32313   5.39817   6.99636   7.32771
   0.01062   0.00497 237.89236   7.99742   7.00897   6.10328   7.68325   8.01108
   0.01085   0.00508 261.11618   8.71874   7.72910   6.83635   8.40796   8.73234
   0.01106   0.00519 285.13487   9.46922   8.48055   7.60438   9.16167   9.48275
   0.01127   0.00529 308.95500  10.21990   9.23270   8.37299   9.91537  10.23338
   0.01147   0.00538 332.12072  10.95936   9.97202   9.12560  10.65761  10.97276
   0.01168   0.00548 356.55433  11.74275  10.75770   9.92845  11.44373  11.75608
   0.01187   0.00558 381.08114  12.54125  11.55577  10.73927  12.24490  12.55452
   0.01206   0.00567 405.53654  13.33994  12.35690  11.55687  13.04606  13.35315
   0.01225   0.00576 428.98582  14.11736  13.13408  12.34586  13.82580  14.13050
   0.01244   0.00585 453.61158  14.93700  13.95558  13.18241  14.64774  14.95009
   0.01262   0.00595 478.36330  15.77066  14.78999  14.03006  15.48364  15.78370
   0.01280   0.00603 502.64206  16.59465  15.61508  14.86841  16.30972  16.60762
   0.01297   0.00612 526.35150  17.40418  16.42664  15.69397  17.12122  17.41710
