   0.00734   0.00134  -3.26902   0.67695   0.00000   0.00000   0.36343   0.67696
   0.00751   0.00140  -2.73963   0.72149   0.00000   0.00000   0.40991   0.72151
   0.00776   0.00148  -1.52672   0.80174   0.02728   0.00000   0.49287   0.80177
   0.00793   0.00154  -0.26552   0.87247   0.09073   0.00000   0.56542   0.87251
   0.00811   0.00161   1.41962   0.95732   0.18512   0.00000   0.65209   0.95736
   0.00827   0.00166   3.28090   1.04149   0.27177   0.00000   0.73778   1.04155
   0.00841   0.00172   5.54626   1.13445   0.36810   0.00000   0.83214   1.13451
   0.00857   0.00177   8.25132   1.24075   0.47809   0.00000   0.93989   1.24082
   0.00870   0.00182  11.04664   1.34478   0.58506   0.00000   1.04514   1.34485
   0.00883   0.00187  14.11104   1.45471   0.69779   0.00000   1.15623   1.45479
   0.00893   0.00191  16.76209   1.54759   0.79285   0.00000   1.25000   1.54767
   0.00914   0.00199  23.11857   1.76884   1.01861   0.07565   1.47309   1.76893
   0.00932   0.00206  29.22926   1.98213   1.23563   0.25815   1.68790   1.98223
   0.00953   0.00215  36.83887   2.24560   1.50313   0.54987   1.95301   2.24570
   0.00974   0.00223  45.90610   2.55146   1.81309   0.86434   2.26055   2.55158
   0.00993   0.00231  55.20972   2.85923   2.12447   1.18378   2.56978   2.85935
   0.01012   0.00239  65.79325   3.20506   2.47387   1.54040   2.91706   3.20519
   0.01029   0.00246  75.24210   3.51196   2.78366   1.85601   3.22513   3.51209
   0.01048   0.00254  87.50283   3.90825   3.18340   2.26275   3.62282   3.90840
   0.01066   0.00261  99.78366   4.30359   3.58172   2.66709   4.01936   4.30374
   0.01082   0.00268 111.51690   4.68128   3.96210   3.05291   4.39813   4.68143
   0.01102   0.00277 127.37276   5.19163   4.47580   3.57338   4.90984   5.19179
   0.01121   0.00286 143.90012   5.72522   5.01247   4.11627   5.44467   5.72538
   0.01139   0.00294 160.07158   6.24879   5.53889   4.64842   5.96938   6.24896
   0.01158   0.00302 177.15498   6.80375   6.09666   5.21182   6.52548   6.80394
   0.01175   0.00310 195.19310   7.39368   6.68929   5.80986   7.11649   7.39388
   0.01192   0.00318 212.52126   7.96154   7.25966   6.38528   7.68536   7.96173
   0.01209   0.00325 230.44702   8.55497   7.85543   6.98574   8.27973   8.55518
   0.01225   0.00333 248.43292   9.15108   8.45386   7.58883   8.87677   9.15129
   0.01241   0.00340 267.64529   9.79492   9.09996   8.23943   9.52151   9.79513
   0.01256   0.00347 285.78958  10.40323   9.71039   8.85411  10.13067  10.40345
   0.01271   0.00354 304.47937  11.03818  10.34733   9.49500  10.76641  11.03840
   0.01286   0.00361 323.17215  11.67323  10.98437  10.13600  11.40225  11.67346
   0.01301   0.00368 342.81079  12.34821  11.66129  10.81678  12.07801  12.34845
   0.01315   0.00375 361.79950  13.00303  12.31794  11.47708  12.73356  13.00327
   0.01328   0.00381 380.21042  13.64137  12.95802  12.12059  13.37260  13.64162
   0.01342   0.00388 399.82596  14.32874  13.64712  12.81313  14.06065  14.32899
   0.00935   0.00195  -2.45696   0.62243   0.00000   0.00000   0.33574   0.62245
   0.00959   0.00205  -1.85433   0.66489   0.00000   0.00000   0.38001   0.66493
   0.00993   0.00220  -0.58421   0.73961   0.02499   0.00000   0.45724   0.73966
   0.01018   0.00230   0.66048   0.80407   0.08280   0.00000   0.52339   0.80413
   0.01043   0.00241   2.26758   0.88033   0.16812   0.00000   0.60135   0.88040
   0.01064   0.00251   3.99451   0.95499   0.24525   0.00000   0.67742   0.95507
   0.01085   0.00260   6.03794   1.03627   0.32982   0.00000   0.76001   1.03637
   0.01107   0.00270   8.44453   1.12852   0.42563   0.00000   0.85361   1.12863
   0.01125   0.00278  10.88625   1.21783   0.51780   0.00000   0.94405   1.21794
   0.01143   0.00286  13.52419   1.31138   0.61407   0.00000   1.03868   1.31150
   0.01158   0.00293  15.78527   1.38995   0.69476   0.00000   1.11808   1.39008
   0.01188   0.00307  21.12077   1.57520   0.88439   0.06317   1.30505   1.57535
   0.01214   0.00319  26.16297   1.75186   1.06466   0.21493   1.48312   1.75202
   0.01243   0.00333  32.34849   1.96794   1.28466   0.45608   1.70074   1.96811
   0.01273   0.00347  39.61249   2.21616   1.53686   0.71283   1.95051   2.21635
   0.01300   0.00360  46.95766   2.46327   1.78747   0.97087   2.19899   2.46346
   0.01328   0.00374  55.19257   2.73794   2.06560   1.25572   2.47501   2.73815
   0.01351   0.00385  62.47337   2.97990   2.31037   1.50590   2.71806   2.98012
   0.01379   0.00399  71.83759   3.29022   2.62403   1.82606   3.02968   3.29045
   0.01404   0.00411  81.07042   3.59603   2.93273   2.14035   3.33662   3.59627
   0.01427   0.00423  89.83275   3.88666   3.22597   2.43863   3.62826   3.88691
   0.01456   0.00437 101.56850   4.27663   3.61919   2.83813   4.01950   4.27689
   0.01484   0.00452 113.62409   4.67966   4.02521   3.24992   4.42369   4.67994
   0.01509   0.00465 125.33186   5.07276   4.42107   3.65109   4.81786   5.07305
   0.01535   0.00478 137.59377   5.48658   4.83761   4.07284   5.23274   5.48689
   0.01561   0.00491 150.38553   5.92222   5.27586   4.51610   5.66939   5.92254
   0.01585   0.00504 162.63033   6.34037   5.69645   4.94137   6.08848   6.34070
   0.01609   0.00516 175.11223   6.77219   6.13054   5.37979   6.52118   6.77253
   0.01632   0.00528 187.61850   7.20546   6.56606   5.81961   6.95533   7.20581
   0.01655   0.00540 200.79527   7.66825   7.03103   6.28875   7.41896   7.66861
   0.01677   0.00552 213.23352   8.10533   7.47017   6.73181   7.85683   8.10570
   0.01698   0.00563 225.85895   8.55614   7.92290   7.18820   8.30839   8.55652
   0.01719   0.00575 238.48643   9.00703   8.37572   7.64466   8.76002   9.00742
   0.01740   0.00586 251.59737   9.48168   8.85224   8.12475   9.23539   9.48208
   0.01761   0.00597 264.23108   9.94088   9.31323   8.58910   9.69528   9.94129
   0.01780   0.00607 276.41766  10.38665   9.76067   9.03971  10.14170  10.38707
   0.01800   0.00618 289.27029  10.86272  10.23842   9.52062  10.61842  10.86315
   0.01164   0.00262  -1.79973   0.57053   0.00000   0.00000   0.30833   0.57056
   0.01196   0.00277  -1.15592   0.60956   0.00000   0.00000   0.34905   0.60961
   0.01241   0.00298   0.11811   0.67707   0.02234   0.00000   0.41890   0.67714
   0.01273   0.00314   1.30685   0.73438   0.07380   0.00000   0.47779   0.73446
   0.01307   0.00330   2.79685   0.80141   0.14927   0.00000   0.54641   0.80151
   0.01335   0.00344   4.35909   0.86633   0.21661   0.00000   0.61265   0.86645
   0.01363   0.00358   6.16159   0.93614   0.28956   0.00000   0.68368   0.93628
   0.01392   0.00372   8.25812   1.01486   0.37168   0.00000   0.76366   1.01500
   0.01417   0.00385  10.34978   1.09034   0.44990   0.00000   0.84021   1.09050
   0.01441   0.00397  12.57989   1.16880   0.53096   0.00000   0.91967   1.16897
   0.01460   0.00407  14.47511   1.23435   0.59854   0.00000   0.98600   1.23453
   0.01500   0.00428  18.88254   1.38748   0.75585   0.05214   1.14073   1.38768
   0.01535   0.00446  22.98282   1.53209   0.90392   0.17695   1.28667   1.53231
   0.01574   0.00466  27.94434   1.70741   1.08299   0.37422   1.46343   1.70765
   0.01614   0.00487  33.69498   1.90691   1.28629   0.58193   1.66438   1.90717
   0.01651   0.00507  39.43398   2.10362   1.48635   0.78868   1.86238   2.10389
   0.01688   0.00526  45.78553   2.32017   1.70621   1.01463   2.08019   2.32047
   0.01719   0.00543  51.35324   2.50968   1.89841   1.21175   2.27073   2.50999
   0.01756   0.00563  58.45813   2.75128   2.14320   1.46244   2.51356   2.75161
   0.01790   0.00582  65.36752   2.98683   2.38151   1.70582   2.75016   2.98718
   0.01821   0.00599  71.88731   3.20966   2.60684   1.93572   2.97395   3.21003
   0.01860   0.00620  80.55191   3.50684   2.90713   2.24169   3.27231   3.50722
   0.01897   0.00641  89.34229   3.81092   3.21407   2.55386   3.57748   3.81132
   0.01932   0.00660  97.82518   4.10599   3.51178   2.85638   3.87356   4.10641
   0.01967   0.00680 106.64451   4.41479   3.82318   3.17249   4.18335   4.41523
   0.02002   0.00699 115.75256   4.73721   4.14809   3.50194   4.50672   4.73767
   0.02035   0.00718 124.44504   5.04594   4.45915   3.81723   4.81634   5.04641
   0.02066   0.00736 133.19818   5.36160   4.77698   4.13897   5.13282   5.36209
   0.02098   0.00753 141.95844   5.67801   5.09555   4.46142   5.45006   5.67852
   0.02129   0.00771 151.08459   6.01288   5.43250   4.80214   5.78572   6.01340
