   0.00739   0.00123  -5.60816   0.62373   0.00000   0.00000   0.33348   0.62374
   0.00758   0.00130  -5.70375   0.66188   0.00000   0.00000   0.37328   0.66190
   0.00785   0.00139  -5.49741   0.73002   0.02277   0.00000   0.44371   0.73005
   0.00803   0.00146  -5.01707   0.78941   0.07554   0.00000   0.50464   0.78944
   0.00823   0.00153  -4.18463   0.86033   0.15396   0.00000   0.57711   0.86036
   0.00839   0.00159  -3.09510   0.93075   0.22596   0.00000   0.64882   0.93079
   0.00855   0.00165  -1.59401   1.00857   0.30623   0.00000   0.72784   1.00861
   0.00871   0.00171   0.29154   1.09774   0.39812   0.00000   0.81826   1.09779
   0.00885   0.00176   2.36073   1.18538   0.48790   0.00000   0.90694   1.18543
   0.00898   0.00181   4.71995   1.27842   0.58298   0.00000   1.00097   1.27848
   0.00909   0.00185   6.81015   1.35727   0.66344   0.00000   1.08058   1.35733
   0.00931   0.00194  11.99312   1.54637   0.85587   0.06433   1.27127   1.54644
   0.00950   0.00201  17.13352   1.72998   1.04224   0.22005   1.45619   1.73005
   0.00971   0.00209  23.69246   1.95843   1.27368   0.47025   1.68605   1.95850
   0.00993   0.00218  31.67596   2.22589   1.54421   0.74280   1.95495   2.22598
   0.01013   0.00226  40.01906   2.49722   1.81825   1.02220   2.22755   2.49731
   0.01033   0.00234  49.65778   2.80474   2.12845   1.33708   2.53631   2.80483
   0.01050   0.00241  58.34169   3.07918   2.40508   1.61748   2.81177   3.07928
   0.01070   0.00250  69.69849   3.43538   2.76389   1.98086   3.16918   3.43549
   0.01088   0.00257  81.21034   3.79389   3.12467   2.34560   3.52873   3.79400
   0.01104   0.00264  92.25652   4.13764   3.47048   2.69498   3.87342   4.13775
   0.01125   0.00273 107.26920   4.60436   3.93977   3.16875   4.34132   4.60449
   0.01145   0.00281 123.04256   5.09598   4.43376   3.66688   4.83402   5.09611
   0.01163   0.00289 138.53131   5.58013   4.92011   4.15705   5.31917   5.58027
   0.01181   0.00298 154.95860   6.09542   5.43756   4.67828   5.83544   6.09556
   0.01200   0.00306 172.38696   6.64613   5.99036   5.23472   6.38708   6.64628
   0.01217   0.00313 189.15227   7.17704   6.52323   5.77099   6.91888   7.17719
   0.01233   0.00321 206.58186   7.73523   7.08324   6.33419   7.47789   7.73539
   0.01250   0.00328 224.07701   8.29624   7.64606   6.90016   8.03970   8.29640
   0.01266   0.00336 242.83907   8.90529   8.25688   7.51407   8.64954   8.90546
   0.01281   0.00343 260.56015   9.48084   8.83410   8.09418   9.22583   9.48101
   0.01296   0.00350 278.87973  10.08462   9.43944   8.70224   9.83031  10.08480
   0.01311   0.00357 297.20230  10.68850  10.04489   9.31041  10.43488  10.68869
   0.01326   0.00364 316.49969  11.33274  10.69066   9.95885  11.07980  11.33293
   0.01340   0.00370 335.17175  11.95839  11.31776  10.58847  11.70609  11.95859
   0.01354   0.00377 353.29233  12.56921  11.92995  11.20303  12.31751  12.56940
   0.01368   0.00383 372.63370  13.22881  12.59093  11.86640  12.97771  13.22902
   0.00941   0.00182  -4.35871   0.58154   0.00000   0.00000   0.31445   0.58156
   0.00967   0.00193  -4.26803   0.62163   0.00000   0.00000   0.35608   0.62166
   0.01004   0.00208  -3.79627   0.69061   0.02244   0.00000   0.42719   0.69064
   0.01029   0.00220  -3.14986   0.74885   0.07408   0.00000   0.48689   0.74890
   0.01056   0.00231  -2.17894   0.81701   0.14998   0.00000   0.55649   0.81707
   0.01079   0.00241  -1.01136   0.88339   0.21812   0.00000   0.62409   0.88346
   0.01100   0.00251   0.49574   0.95533   0.29264   0.00000   0.69715   0.95541
   0.01123   0.00261   2.33757   1.03692   0.37708   0.00000   0.77990   1.03700
   0.01143   0.00270   4.29284   1.11594   0.45837   0.00000   0.85989   1.11603
   0.01162   0.00278   6.46886   1.19887   0.54346   0.00000   0.94375   1.19896
   0.01176   0.00285   8.36899   1.26861   0.61489   0.00000   1.01420   1.26871
   0.01208   0.00299  12.97131   1.43368   0.78346   0.05597   1.18075   1.43379
   0.01234   0.00312  17.42930   1.59180   0.94449   0.19081   1.34010   1.59192
   0.01264   0.00326  23.00494   1.78617   1.14202   0.40583   1.53580   1.78631
   0.01295   0.00340  29.66395   2.01085   1.36992   0.63651   1.76183   2.01100
   0.01323   0.00354  36.49594   2.23591   1.59782   0.86997   1.98808   2.23606
   0.01351   0.00367  44.24921   2.48773   1.85246   1.12956   2.24108   2.48790
   0.01374   0.00379  51.15313   2.71055   2.07757   1.35866   2.46485   2.71073
   0.01403   0.00392  60.08782   2.99749   2.36724   1.65316   2.75292   2.99768
   0.01428   0.00405  68.97941   3.28228   2.65441   1.94449   3.03870   3.28248
   0.01451   0.00416  77.44584   3.55373   2.92800   2.22184   3.31102   3.55393
   0.01481   0.00431  88.83568   3.91938   3.29633   2.59487   3.67778   3.91960
   0.01509   0.00445 100.60721   4.29958   3.67900   2.98188   4.05899   4.29980
   0.01535   0.00458 112.06979   4.67150   4.05321   3.36009   4.43185   4.67174
   0.01561   0.00472 124.11120   5.06435   4.44832   3.75913   4.82562   5.06460
   0.01587   0.00485 136.71765   5.47973   4.86587   4.18048   5.24188   5.47998
   0.01611   0.00497 148.79741   5.87893   5.26711   4.58528   5.64192   5.87920
   0.01635   0.00509 161.15601   6.29324   5.68331   5.00478   6.05699   6.29352
   0.01658   0.00521 173.54228   6.70911   6.10107   5.42582   6.47363   6.70940
   0.01681   0.00534 186.62988   7.15519   6.54898   5.87693   6.92045   7.15549
   0.01703   0.00545 198.98497   7.57655   6.97207   6.30302   7.34251   7.57685
   0.01724   0.00556 211.55795   8.01293   7.41008   6.74384   7.77955   8.01325
   0.01745   0.00567 224.13301   8.44939   7.84816   7.18473   8.21666   8.44972
   0.01767   0.00579 237.21176   8.91023   8.31059   7.64991   8.67814   8.91057
   0.01787   0.00589 249.82074   9.35647   8.75832   8.10025   9.12497   9.35681
   0.01806   0.00600 261.99100   9.79016   9.19343   8.53781   9.55923   9.79051
   0.01826   0.00610 274.84232  10.25440   9.65909   9.00593  10.02404  10.25476
   0.01171   0.00246  -3.33688   0.53901   0.00000   0.00000   0.29321   0.53903
   0.01205   0.00261  -3.09965   0.57805   0.00000   0.00000   0.33369   0.57808
   0.01254   0.00284  -2.43875   0.64368   0.02103   0.00000   0.40132   0.64373
   0.01288   0.00301  -1.69321   0.69795   0.06918   0.00000   0.45695   0.69802
   0.01323   0.00318  -0.66190   0.76057   0.13938   0.00000   0.52093   0.76065
   0.01353   0.00332   0.50863   0.82069   0.20138   0.00000   0.58219   0.82078
   0.01381   0.00346   1.94733   0.88488   0.26820   0.00000   0.64743   0.88499
   0.01411   0.00361   3.66757   0.95710   0.34330   0.00000   0.72074   0.95721
   0.01437   0.00374   5.44422   1.02622   0.41473   0.00000   0.79079   1.02635
   0.01462   0.00387   7.38173   1.09809   0.48879   0.00000   0.86352   1.09823
   0.01481   0.00397   9.05241   1.15814   0.55056   0.00000   0.92425   1.15829
   0.01523   0.00418  13.01736   1.29871   0.69468   0.04761   1.06621   1.29888
   0.01558   0.00436  16.77868   1.43182   0.83074   0.16179   1.20048   1.43200
   0.01598   0.00456  21.40022   1.59376   0.99588   0.34273   1.36366   1.59395
   0.01639   0.00478  26.82779   1.77887   1.18424   0.53428   1.55004   1.77908
   0.01676   0.00497  32.30636   1.96223   1.37048   0.72596   1.73453   1.96246
   0.01714   0.00517  38.42706   2.16513   1.57623   0.93661   1.93853   2.16537
   0.01745   0.00534  43.82189   2.34332   1.75673   1.12108   2.11761   2.34357
   0.01783   0.00554  50.73937   2.57121   1.98738   1.35650   2.34657   2.57148
   0.01816   0.00573  57.51445   2.79465   2.21323   1.58646   2.57095   2.79494
   0.01847   0.00589  63.92337   3.00653   2.42727   1.80423   2.78366   3.00683
   0.01887   0.00611  72.46941   3.28999   2.71343   2.09502   3.06816   3.29031
   0.01924   0.00631  81.17885   3.58146   3.00740   2.39326   3.36059   3.58179
   0.01959   0.00651  89.60017   3.86496   3.29321   2.68300   3.64497   3.86531
   0.01994   0.00670  98.37511   4.16247   3.59298   2.98665   3.94335   4.16283
   0.02029   0.00690 107.46058   4.47420   3.90691   3.30431   4.25593   4.47458
   0.02062   0.00708 116.13801   4.77301   4.20776   3.60865   4.55551   4.77340
   0.02093   0.00726 124.89860   5.07975   4.51641   3.92053   4.86298   5.08016
   0.02125   0.00743 133.66805   5.38733   4.82589   4.23323   5.17129   5.38776
